Layer,Logit_1_Original,Logit_2_Original,Diff_Original,Choice_Original,Logit_1_Patched,Logit_2_Patched,Diff_Patched,Choice_Patched,Choice_Flipped,Causal_Score,prompt_id,original_id
0,24.500000,21.718750,2.781250,1,22.453125,18.281250,4.171875,1,False,-1.390625,p003,G_030
1,24.500000,21.718750,2.781250,1,22.453125,18.375000,4.078125,1,False,-1.296875,p003,G_030
2,24.500000,21.718750,2.781250,1,22.453125,18.468750,3.984375,1,False,-1.203125,p003,G_030
3,24.500000,21.718750,2.781250,1,22.296875,18.328125,3.968750,1,False,-1.187500,p003,G_030
4,24.500000,21.718750,2.781250,1,22.250000,17.875000,4.375000,1,False,-1.593750,p003,G_030
5,24.500000,21.718750,2.781250,1,22.531250,18.171875,4.359375,1,False,-1.578125,p003,G_030
6,24.500000,21.718750,2.781250,1,22.484375,18.109375,4.375000,1,False,-1.593750,p003,G_030
7,24.500000,21.718750,2.781250,1,22.687500,18.437500,4.250000,1,False,-1.468750,p003,G_030
8,24.500000,21.718750,2.781250,1,22.937500,19.171875,3.765625,1,False,-0.984375,p003,G_030
9,24.500000,21.718750,2.781250,1,22.984375,19.406250,3.578125,1,False,-0.796875,p003,G_030
10,24.500000,21.718750,2.781250,1,22.640625,19.390625,3.250000,1,False,-0.468750,p003,G_030
11,24.500000,21.718750,2.781250,1,22.375000,18.875000,3.500000,1,False,-0.718750,p003,G_030
12,24.500000,21.718750,2.781250,1,22.546875,19.078125,3.468750,1,False,-0.687500,p003,G_030
13,24.500000,21.718750,2.781250,1,22.593750,19.109375,3.484375,1,False,-0.703125,p003,G_030
14,24.500000,21.718750,2.781250,1,22.718750,18.562500,4.156250,1,False,-1.375000,p003,G_030
15,24.500000,21.718750,2.781250,1,22.609375,18.531250,4.078125,1,False,-1.296875,p003,G_030
16,24.500000,21.718750,2.781250,1,22.250000,18.109375,4.140625,1,False,-1.359375,p003,G_030
17,24.500000,21.718750,2.781250,1,22.750000,18.812500,3.937500,1,False,-1.156250,p003,G_030
18,24.500000,21.718750,2.781250,1,22.984375,19.265625,3.718750,1,False,-0.937500,p003,G_030
19,24.500000,21.718750,2.781250,1,22.046875,19.187500,2.859375,1,False,-0.078125,p003,G_030
20,24.500000,21.718750,2.781250,1,22.656250,20.046875,2.609375,1,False,0.171875,p003,G_030
21,24.500000,21.718750,2.781250,1,22.406250,20.468750,1.937500,1,False,0.843750,p003,G_030
22,24.500000,21.718750,2.781250,1,21.984375,20.125000,1.859375,1,False,0.921875,p003,G_030
23,24.500000,21.718750,2.781250,1,21.890625,20.796875,1.093750,1,False,1.687500,p003,G_030
24,24.500000,21.718750,2.781250,1,21.640625,21.015625,0.625000,1,False,2.156250,p003,G_030
25,24.500000,21.718750,2.781250,1,22.171875,21.890625,0.281250,1,False,2.500000,p003,G_030
26,24.500000,21.718750,2.781250,1,22.875000,22.203125,0.671875,1,False,2.109375,p003,G_030
27,24.500000,21.718750,2.781250,1,22.343750,22.156250,0.187500,1,False,2.593750,p003,G_030
28,24.500000,21.718750,2.781250,1,21.734375,21.296875,0.437500,1,False,2.343750,p003,G_030
29,24.500000,21.718750,2.781250,1,21.453125,21.031250,0.421875,1,False,2.359375,p003,G_030
30,24.500000,21.718750,2.781250,1,21.609375,21.250000,0.359375,1,False,2.421875,p003,G_030
31,24.500000,21.718750,2.781250,1,21.203125,20.406250,0.796875,1,False,1.984375,p003,G_030
32,24.500000,21.718750,2.781250,1,19.812500,19.406250,0.406250,1,False,2.375000,p003,G_030
33,24.500000,21.718750,2.781250,1,19.671875,19.265625,0.406250,1,False,2.375000,p003,G_030
34,24.500000,21.718750,2.781250,1,18.734375,18.296875,0.437500,1,False,2.343750,p003,G_030
35,24.500000,21.718750,2.781250,1,18.421875,17.953125,0.468750,1,False,2.312500,p003,G_030
0,27.484375,27.640625,-0.156250,2,20.218750,19.406250,0.812500,1,True,-0.968750,p004,H_093
1,27.484375,27.640625,-0.156250,2,20.281250,19.421875,0.859375,1,True,-1.015625,p004,H_093
2,27.484375,27.640625,-0.156250,2,20.078125,19.359375,0.718750,1,True,-0.875000,p004,H_093
3,27.484375,27.640625,-0.156250,2,20.468750,19.671875,0.796875,1,True,-0.953125,p004,H_093
4,27.484375,27.640625,-0.156250,2,20.031250,19.062500,0.968750,1,True,-1.125000,p004,H_093
5,27.484375,27.640625,-0.156250,2,19.906250,19.250000,0.656250,1,True,-0.812500,p004,H_093
6,27.484375,27.640625,-0.156250,2,19.906250,19.109375,0.796875,1,True,-0.953125,p004,H_093
7,27.484375,27.640625,-0.156250,2,20.140625,19.250000,0.890625,1,True,-1.046875,p004,H_093
8,27.484375,27.640625,-0.156250,2,20.468750,19.453125,1.015625,1,True,-1.171875,p004,H_093
9,27.484375,27.640625,-0.156250,2,20.609375,19.437500,1.171875,1,True,-1.328125,p004,H_093
10,27.484375,27.640625,-0.156250,2,21.250000,19.593750,1.656250,1,True,-1.812500,p004,H_093
11,27.484375,27.640625,-0.156250,2,21.203125,19.500000,1.703125,1,True,-1.859375,p004,H_093
12,27.484375,27.640625,-0.156250,2,21.171875,19.078125,2.093750,1,True,-2.250000,p004,H_093
13,27.484375,27.640625,-0.156250,2,21.031250,19.093750,1.937500,1,True,-2.093750,p004,H_093
14,27.484375,27.640625,-0.156250,2,20.843750,19.031250,1.812500,1,True,-1.968750,p004,H_093
15,27.484375,27.640625,-0.156250,2,20.859375,18.828125,2.031250,1,True,-2.187500,p004,H_093
16,27.484375,27.640625,-0.156250,2,20.859375,18.671875,2.187500,1,True,-2.343750,p004,H_093
17,27.484375,27.640625,-0.156250,2,20.812500,18.859375,1.953125,1,True,-2.109375,p004,H_093
18,27.484375,27.640625,-0.156250,2,20.718750,18.875000,1.843750,1,True,-2.000000,p004,H_093
19,27.484375,27.640625,-0.156250,2,20.484375,18.890625,1.593750,1,True,-1.750000,p004,H_093
20,27.484375,27.640625,-0.156250,2,20.625000,19.515625,1.109375,1,True,-1.265625,p004,H_093
21,27.484375,27.640625,-0.156250,2,20.921875,19.750000,1.171875,1,True,-1.328125,p004,H_093
22,27.484375,27.640625,-0.156250,2,21.156250,19.781250,1.375000,1,True,-1.531250,p004,H_093
23,27.484375,27.640625,-0.156250,2,20.968750,19.546875,1.421875,1,True,-1.578125,p004,H_093
24,27.484375,27.640625,-0.156250,2,20.656250,19.609375,1.046875,1,True,-1.203125,p004,H_093
25,27.484375,27.640625,-0.156250,2,20.828125,20.062500,0.765625,1,True,-0.921875,p004,H_093
26,27.484375,27.640625,-0.156250,2,21.156250,20.125000,1.031250,1,True,-1.187500,p004,H_093
27,27.484375,27.640625,-0.156250,2,20.984375,19.781250,1.203125,1,True,-1.359375,p004,H_093
28,27.484375,27.640625,-0.156250,2,20.453125,19.359375,1.093750,1,True,-1.250000,p004,H_093
29,27.484375,27.640625,-0.156250,2,20.484375,19.156250,1.328125,1,True,-1.484375,p004,H_093
30,27.484375,27.640625,-0.156250,2,20.187500,18.734375,1.453125,1,True,-1.609375,p004,H_093
31,27.484375,27.640625,-0.156250,2,19.937500,18.437500,1.500000,1,True,-1.656250,p004,H_093
32,27.484375,27.640625,-0.156250,2,19.578125,17.968750,1.609375,1,True,-1.765625,p004,H_093
33,27.484375,27.640625,-0.156250,2,19.062500,17.453125,1.609375,1,True,-1.765625,p004,H_093
34,27.484375,27.640625,-0.156250,2,18.796875,17.171875,1.625000,1,True,-1.781250,p004,H_093
35,27.484375,27.640625,-0.156250,2,18.187500,16.703125,1.484375,1,True,-1.640625,p004,H_093
0,25.687500,22.781250,2.906250,1,16.718750,19.406250,-2.687500,2,True,5.593750,p005,G_175
1,25.687500,22.781250,2.906250,1,16.718750,19.390625,-2.671875,2,True,5.578125,p005,G_175
2,25.687500,22.781250,2.906250,1,16.703125,19.359375,-2.656250,2,True,5.562500,p005,G_175
3,25.687500,22.781250,2.906250,1,16.609375,19.328125,-2.718750,2,True,5.625000,p005,G_175
4,25.687500,22.781250,2.906250,1,16.640625,19.343750,-2.703125,2,True,5.609375,p005,G_175
5,25.687500,22.781250,2.906250,1,16.625000,19.328125,-2.703125,2,True,5.609375,p005,G_175
6,25.687500,22.781250,2.906250,1,16.500000,19.250000,-2.750000,2,True,5.656250,p005,G_175
7,25.687500,22.781250,2.906250,1,16.000000,18.921875,-2.921875,2,True,5.828125,p005,G_175
8,25.687500,22.781250,2.906250,1,16.296875,19.343750,-3.046875,2,True,5.953125,p005,G_175
9,25.687500,22.781250,2.906250,1,16.734375,19.500000,-2.765625,2,True,5.671875,p005,G_175
10,25.687500,22.781250,2.906250,1,16.734375,19.734375,-3.000000,2,True,5.906250,p005,G_175
11,25.687500,22.781250,2.906250,1,16.828125,20.046875,-3.218750,2,True,6.125000,p005,G_175
12,25.687500,22.781250,2.906250,1,16.765625,19.765625,-3.000000,2,True,5.906250,p005,G_175
13,25.687500,22.781250,2.906250,1,16.984375,19.687500,-2.703125,2,True,5.609375,p005,G_175
14,25.687500,22.781250,2.906250,1,16.703125,19.234375,-2.531250,2,True,5.437500,p005,G_175
15,25.687500,22.781250,2.906250,1,16.984375,19.593750,-2.609375,2,True,5.515625,p005,G_175
16,25.687500,22.781250,2.906250,1,15.718750,18.484375,-2.765625,2,True,5.671875,p005,G_175
17,25.687500,22.781250,2.906250,1,16.562500,18.734375,-2.171875,2,True,5.078125,p005,G_175
18,25.687500,22.781250,2.906250,1,16.781250,18.640625,-1.859375,2,True,4.765625,p005,G_175
19,25.687500,22.781250,2.906250,1,16.937500,19.281250,-2.343750,2,True,5.250000,p005,G_175
20,25.687500,22.781250,2.906250,1,17.046875,19.062500,-2.015625,2,True,4.921875,p005,G_175
21,25.687500,22.781250,2.906250,1,17.312500,19.531250,-2.218750,2,True,5.125000,p005,G_175
22,25.687500,22.781250,2.906250,1,18.140625,18.968750,-0.828125,2,True,3.734375,p005,G_175
23,25.687500,22.781250,2.906250,1,18.171875,18.937500,-0.765625,2,True,3.671875,p005,G_175
24,25.687500,22.781250,2.906250,1,18.328125,18.500000,-0.171875,2,True,3.078125,p005,G_175
25,25.687500,22.781250,2.906250,1,18.593750,18.421875,0.171875,1,False,2.734375,p005,G_175
26,25.687500,22.781250,2.906250,1,18.640625,18.312500,0.328125,1,False,2.578125,p005,G_175
27,25.687500,22.781250,2.906250,1,18.265625,18.109375,0.156250,1,False,2.750000,p005,G_175
28,25.687500,22.781250,2.906250,1,18.156250,17.984375,0.171875,1,False,2.734375,p005,G_175
29,25.687500,22.781250,2.906250,1,18.078125,18.031250,0.046875,1,False,2.859375,p005,G_175
30,25.687500,22.781250,2.906250,1,18.312500,17.812500,0.500000,1,False,2.406250,p005,G_175
31,25.687500,22.781250,2.906250,1,18.484375,17.656250,0.828125,1,False,2.078125,p005,G_175
32,25.687500,22.781250,2.906250,1,18.625000,17.796875,0.828125,1,False,2.078125,p005,G_175
33,25.687500,22.781250,2.906250,1,18.609375,17.640625,0.968750,1,False,1.937500,p005,G_175
34,25.687500,22.781250,2.906250,1,19.078125,18.281250,0.796875,1,False,2.109375,p005,G_175
35,25.687500,22.781250,2.906250,1,19.031250,18.078125,0.953125,1,False,1.953125,p005,G_175
0,26.828125,24.984375,1.843750,1,14.726562,17.343750,-2.617188,2,True,4.460938,p006,G_062
1,26.828125,24.984375,1.843750,1,14.695312,17.328125,-2.632812,2,True,4.476562,p006,G_062
2,26.828125,24.984375,1.843750,1,14.726562,17.375000,-2.648438,2,True,4.492188,p006,G_062
3,26.828125,24.984375,1.843750,1,14.726562,17.453125,-2.726562,2,True,4.570312,p006,G_062
4,26.828125,24.984375,1.843750,1,14.601562,17.062500,-2.460938,2,True,4.304688,p006,G_062
5,26.828125,24.984375,1.843750,1,14.898438,17.250000,-2.351562,2,True,4.195312,p006,G_062
6,26.828125,24.984375,1.843750,1,14.835938,17.062500,-2.226562,2,True,4.070312,p006,G_062
7,26.828125,24.984375,1.843750,1,15.085938,17.218750,-2.132812,2,True,3.976562,p006,G_062
8,26.828125,24.984375,1.843750,1,15.179688,17.484375,-2.304688,2,True,4.148438,p006,G_062
9,26.828125,24.984375,1.843750,1,15.179688,17.843750,-2.664062,2,True,4.507812,p006,G_062
10,26.828125,24.984375,1.843750,1,15.257812,18.031250,-2.773438,2,True,4.617188,p006,G_062
11,26.828125,24.984375,1.843750,1,15.429688,18.359375,-2.929688,2,True,4.773438,p006,G_062
12,26.828125,24.984375,1.843750,1,15.468750,18.562500,-3.093750,2,True,4.937500,p006,G_062
13,26.828125,24.984375,1.843750,1,15.656250,18.437500,-2.781250,2,True,4.625000,p006,G_062
14,26.828125,24.984375,1.843750,1,15.890625,18.062500,-2.171875,2,True,4.015625,p006,G_062
15,26.828125,24.984375,1.843750,1,15.812500,18.031250,-2.218750,2,True,4.062500,p006,G_062
16,26.828125,24.984375,1.843750,1,16.031250,17.703125,-1.671875,2,True,3.515625,p006,G_062
17,26.828125,24.984375,1.843750,1,15.992188,17.968750,-1.976562,2,True,3.820312,p006,G_062
18,26.828125,24.984375,1.843750,1,16.265625,17.921875,-1.656250,2,True,3.500000,p006,G_062
19,26.828125,24.984375,1.843750,1,16.078125,17.937500,-1.859375,2,True,3.703125,p006,G_062
20,26.828125,24.984375,1.843750,1,16.812500,18.015625,-1.203125,2,True,3.046875,p006,G_062
21,26.828125,24.984375,1.843750,1,16.796875,17.796875,-1.000000,2,True,2.843750,p006,G_062
22,26.828125,24.984375,1.843750,1,17.812500,18.375000,-0.562500,2,True,2.406250,p006,G_062
23,26.828125,24.984375,1.843750,1,17.703125,18.453125,-0.750000,2,True,2.593750,p006,G_062
24,26.828125,24.984375,1.843750,1,18.281250,18.218750,0.062500,1,False,1.781250,p006,G_062
25,26.828125,24.984375,1.843750,1,18.453125,18.125000,0.328125,1,False,1.515625,p006,G_062
26,26.828125,24.984375,1.843750,1,18.671875,18.468750,0.203125,1,False,1.640625,p006,G_062
27,26.828125,24.984375,1.843750,1,18.609375,18.250000,0.359375,1,False,1.484375,p006,G_062
28,26.828125,24.984375,1.843750,1,18.437500,18.250000,0.187500,1,False,1.656250,p006,G_062
29,26.828125,24.984375,1.843750,1,18.609375,18.281250,0.328125,1,False,1.515625,p006,G_062
30,26.828125,24.984375,1.843750,1,18.625000,18.000000,0.625000,1,False,1.218750,p006,G_062
31,26.828125,24.984375,1.843750,1,18.953125,18.328125,0.625000,1,False,1.218750,p006,G_062
32,26.828125,24.984375,1.843750,1,19.125000,18.578125,0.546875,1,False,1.296875,p006,G_062
33,26.828125,24.984375,1.843750,1,18.953125,18.468750,0.484375,1,False,1.359375,p006,G_062
34,26.828125,24.984375,1.843750,1,19.312500,18.812500,0.500000,1,False,1.343750,p006,G_062
35,26.828125,24.984375,1.843750,1,19.062500,18.515625,0.546875,1,False,1.296875,p006,G_062
0,27.406250,27.531250,-0.125000,2,18.203125,17.453125,0.750000,1,True,-0.875000,p007,G_295
1,27.406250,27.531250,-0.125000,2,18.187500,17.437500,0.750000,1,True,-0.875000,p007,G_295
2,27.406250,27.531250,-0.125000,2,18.187500,17.421875,0.765625,1,True,-0.890625,p007,G_295
3,27.406250,27.531250,-0.125000,2,18.156250,17.468750,0.687500,1,True,-0.812500,p007,G_295
4,27.406250,27.531250,-0.125000,2,18.203125,17.515625,0.687500,1,True,-0.812500,p007,G_295
5,27.406250,27.531250,-0.125000,2,18.156250,17.500000,0.656250,1,True,-0.781250,p007,G_295
6,27.406250,27.531250,-0.125000,2,18.171875,17.515625,0.656250,1,True,-0.781250,p007,G_295
7,27.406250,27.531250,-0.125000,2,18.078125,17.500000,0.578125,1,True,-0.703125,p007,G_295
8,27.406250,27.531250,-0.125000,2,18.031250,17.578125,0.453125,1,True,-0.578125,p007,G_295
9,27.406250,27.531250,-0.125000,2,17.796875,17.546875,0.250000,1,True,-0.375000,p007,G_295
10,27.406250,27.531250,-0.125000,2,17.578125,17.593750,-0.015625,2,False,-0.109375,p007,G_295
11,27.406250,27.531250,-0.125000,2,17.687500,17.578125,0.109375,1,True,-0.234375,p007,G_295
12,27.406250,27.531250,-0.125000,2,17.625000,17.578125,0.046875,1,True,-0.171875,p007,G_295
13,27.406250,27.531250,-0.125000,2,17.656250,17.796875,-0.140625,2,False,0.015625,p007,G_295
14,27.406250,27.531250,-0.125000,2,17.812500,17.812500,0.000000,2,False,-0.125000,p007,G_295
15,27.406250,27.531250,-0.125000,2,17.703125,17.703125,0.000000,2,False,-0.125000,p007,G_295
16,27.406250,27.531250,-0.125000,2,17.593750,17.875000,-0.281250,2,False,0.156250,p007,G_295
17,27.406250,27.531250,-0.125000,2,17.703125,17.781250,-0.078125,2,False,-0.046875,p007,G_295
18,27.406250,27.531250,-0.125000,2,17.703125,17.703125,0.000000,2,False,-0.125000,p007,G_295
19,27.406250,27.531250,-0.125000,2,17.468750,17.671875,-0.203125,2,False,0.078125,p007,G_295
20,27.406250,27.531250,-0.125000,2,17.312500,17.515625,-0.203125,2,False,0.078125,p007,G_295
21,27.406250,27.531250,-0.125000,2,17.500000,17.593750,-0.093750,2,False,-0.031250,p007,G_295
22,27.406250,27.531250,-0.125000,2,18.046875,17.765625,0.281250,1,True,-0.406250,p007,G_295
23,27.406250,27.531250,-0.125000,2,18.140625,17.859375,0.281250,1,True,-0.406250,p007,G_295
24,27.406250,27.531250,-0.125000,2,18.265625,18.046875,0.218750,1,True,-0.343750,p007,G_295
25,27.406250,27.531250,-0.125000,2,18.234375,18.015625,0.218750,1,True,-0.343750,p007,G_295
26,27.406250,27.531250,-0.125000,2,18.421875,17.625000,0.796875,1,True,-0.921875,p007,G_295
27,27.406250,27.531250,-0.125000,2,18.390625,17.515625,0.875000,1,True,-1.000000,p007,G_295
28,27.406250,27.531250,-0.125000,2,18.296875,17.468750,0.828125,1,True,-0.953125,p007,G_295
29,27.406250,27.531250,-0.125000,2,18.500000,17.218750,1.281250,1,True,-1.406250,p007,G_295
30,27.406250,27.531250,-0.125000,2,18.593750,17.218750,1.375000,1,True,-1.500000,p007,G_295
31,27.406250,27.531250,-0.125000,2,18.515625,17.078125,1.437500,1,True,-1.562500,p007,G_295
32,27.406250,27.531250,-0.125000,2,18.484375,17.046875,1.437500,1,True,-1.562500,p007,G_295
33,27.406250,27.531250,-0.125000,2,18.343750,16.968750,1.375000,1,True,-1.500000,p007,G_295
34,27.406250,27.531250,-0.125000,2,18.421875,17.125000,1.296875,1,True,-1.421875,p007,G_295
35,27.406250,27.531250,-0.125000,2,18.437500,17.109375,1.328125,1,True,-1.453125,p007,G_295
0,28.625000,25.937500,2.687500,1,23.578125,23.437500,0.140625,1,False,2.546875,p008,G_210
1,28.625000,25.937500,2.687500,1,23.640625,23.500000,0.140625,1,False,2.546875,p008,G_210
2,28.625000,25.937500,2.687500,1,23.781250,23.671875,0.109375,1,False,2.578125,p008,G_210
3,28.625000,25.937500,2.687500,1,23.890625,23.937500,-0.046875,2,True,2.734375,p008,G_210
4,28.625000,25.937500,2.687500,1,23.531250,23.625000,-0.093750,2,True,2.781250,p008,G_210
5,28.625000,25.937500,2.687500,1,23.593750,23.796875,-0.203125,2,True,2.890625,p008,G_210
6,28.625000,25.937500,2.687500,1,23.765625,24.015625,-0.250000,2,True,2.937500,p008,G_210
7,28.625000,25.937500,2.687500,1,23.062500,23.156250,-0.093750,2,True,2.781250,p008,G_210
8,28.625000,25.937500,2.687500,1,23.375000,23.484375,-0.109375,2,True,2.796875,p008,G_210
9,28.625000,25.937500,2.687500,1,23.515625,23.468750,0.046875,1,False,2.640625,p008,G_210
10,28.625000,25.937500,2.687500,1,23.687500,23.093750,0.593750,1,False,2.093750,p008,G_210
11,28.625000,25.937500,2.687500,1,23.390625,22.765625,0.625000,1,False,2.062500,p008,G_210
12,28.625000,25.937500,2.687500,1,23.515625,22.640625,0.875000,1,False,1.812500,p008,G_210
13,28.625000,25.937500,2.687500,1,23.453125,22.687500,0.765625,1,False,1.921875,p008,G_210
14,28.625000,25.937500,2.687500,1,23.515625,23.265625,0.250000,1,False,2.437500,p008,G_210
15,28.625000,25.937500,2.687500,1,23.515625,22.968750,0.546875,1,False,2.140625,p008,G_210
16,28.625000,25.937500,2.687500,1,23.000000,22.828125,0.171875,1,False,2.515625,p008,G_210
17,28.625000,25.937500,2.687500,1,23.218750,23.062500,0.156250,1,False,2.531250,p008,G_210
