Layer,Logit_1_Original,Logit_2_Original,Diff_Original,Choice_Original,Logit_1_Patched,Logit_2_Patched,Diff_Patched,Choice_Patched,Choice_Flipped,Causal_Score,prompt_id,original_id
8,18.781250,22.609375,-3.828125,2,14.070312,14.085938,-0.015625,2,False,-3.812500,p004,H_093
9,18.781250,22.609375,-3.828125,2,14.101562,13.421875,0.679688,1,True,-4.507812,p004,H_093
10,18.781250,22.609375,-3.828125,2,15.304688,14.429688,0.875000,1,True,-4.703125,p004,H_093
11,18.781250,22.609375,-3.828125,2,13.929688,13.453125,0.476562,1,True,-4.304688,p004,H_093
12,18.781250,22.609375,-3.828125,2,15.117188,14.687500,0.429688,1,True,-4.257812,p004,H_093
13,18.781250,22.609375,-3.828125,2,15.335938,14.437500,0.898438,1,True,-4.726562,p004,H_093
14,18.781250,22.609375,-3.828125,2,17.000000,17.515625,-0.515625,2,False,-3.312500,p004,H_093
15,18.781250,22.609375,-3.828125,2,16.125000,16.031250,0.093750,1,True,-3.921875,p004,H_093
16,18.781250,22.609375,-3.828125,2,15.687500,14.476562,1.210938,1,True,-5.039062,p004,H_093
17,18.781250,22.609375,-3.828125,2,14.195312,12.273438,1.921875,1,True,-5.750000,p004,H_093
18,18.781250,22.609375,-3.828125,2,15.203125,14.304688,0.898438,1,True,-4.726562,p004,H_093
19,18.781250,22.609375,-3.828125,2,15.421875,14.218750,1.203125,1,True,-5.031250,p004,H_093
20,18.781250,22.609375,-3.828125,2,14.703125,13.289062,1.414062,1,True,-5.242188,p004,H_093
21,18.781250,22.609375,-3.828125,2,14.093750,12.617188,1.476562,1,True,-5.304688,p004,H_093
22,18.781250,22.609375,-3.828125,2,13.507812,13.054688,0.453125,1,True,-4.281250,p004,H_093
23,18.781250,22.609375,-3.828125,2,14.328125,13.203125,1.125000,1,True,-4.953125,p004,H_093
24,18.781250,22.609375,-3.828125,2,13.843750,13.765625,0.078125,1,True,-3.906250,p004,H_093
25,18.781250,22.609375,-3.828125,2,13.476562,13.765625,-0.289062,2,False,-3.539062,p004,H_093
26,18.781250,22.609375,-3.828125,2,14.023438,13.015625,1.007812,1,True,-4.835938,p004,H_093
27,18.781250,22.609375,-3.828125,2,13.671875,13.007812,0.664062,1,True,-4.492188,p004,H_093
28,18.781250,22.609375,-3.828125,2,13.148438,13.343750,-0.195312,2,False,-3.632812,p004,H_093
29,18.781250,22.609375,-3.828125,2,13.062500,12.882812,0.179688,1,True,-4.007812,p004,H_093
30,18.781250,22.609375,-3.828125,2,11.390625,12.007812,-0.617188,2,False,-3.210938,p004,H_093
31,18.781250,22.609375,-3.828125,2,13.242188,10.882812,2.359375,1,True,-6.187500,p004,H_093
32,18.781250,22.609375,-3.828125,2,13.171875,10.937500,2.234375,1,True,-6.062500,p004,H_093
33,18.781250,22.609375,-3.828125,2,13.273438,11.007812,2.265625,1,True,-6.093750,p004,H_093
34,18.781250,22.609375,-3.828125,2,13.523438,11.054688,2.468750,1,True,-6.296875,p004,H_093
35,18.781250,22.609375,-3.828125,2,13.500000,10.968750,2.531250,1,True,-6.359375,p004,H_093
0,15.179688,16.468750,-1.289062,2,14.976562,11.507812,3.468750,1,True,-4.757812,p005,G_175
1,15.179688,16.468750,-1.289062,2,13.835938,10.921875,2.914062,1,True,-4.203125,p005,G_175
2,15.179688,16.468750,-1.289062,2,14.742188,11.585938,3.156250,1,True,-4.445312,p005,G_175
3,15.179688,16.468750,-1.289062,2,13.156250,11.015625,2.140625,1,True,-3.429688,p005,G_175
4,15.179688,16.468750,-1.289062,2,13.414062,11.226562,2.187500,1,True,-3.476562,p005,G_175
5,15.179688,16.468750,-1.289062,2,14.609375,12.203125,2.406250,1,True,-3.695312,p005,G_175
6,15.179688,16.468750,-1.289062,2,13.460938,11.257812,2.203125,1,True,-3.492188,p005,G_175
7,15.179688,16.468750,-1.289062,2,16.687500,13.601562,3.085938,1,True,-4.375000,p005,G_175
8,15.179688,16.468750,-1.289062,2,14.117188,12.398438,1.718750,1,True,-3.007812,p005,G_175
9,15.179688,16.468750,-1.289062,2,11.531250,10.000000,1.531250,1,True,-2.820312,p005,G_175
10,15.179688,16.468750,-1.289062,2,14.039062,11.296875,2.742188,1,True,-4.031250,p005,G_175
11,15.179688,16.468750,-1.289062,2,12.742188,9.804688,2.937500,1,True,-4.226562,p005,G_175
12,15.179688,16.468750,-1.289062,2,13.609375,11.164062,2.445312,1,True,-3.734375,p005,G_175
13,15.179688,16.468750,-1.289062,2,17.515625,12.539062,4.976562,1,True,-6.265625,p005,G_175
14,15.179688,16.468750,-1.289062,2,12.570312,10.695312,1.875000,1,True,-3.164062,p005,G_175
15,15.179688,16.468750,-1.289062,2,12.359375,9.820312,2.539062,1,True,-3.828125,p005,G_175
16,15.179688,16.468750,-1.289062,2,13.546875,10.062500,3.484375,1,True,-4.773438,p005,G_175
17,15.179688,16.468750,-1.289062,2,14.554688,10.539062,4.015625,1,True,-5.304688,p005,G_175
18,15.179688,16.468750,-1.289062,2,9.804688,7.867188,1.937500,1,True,-3.226562,p005,G_175
19,15.179688,16.468750,-1.289062,2,9.640625,8.140625,1.500000,1,True,-2.789062,p005,G_175
20,15.179688,16.468750,-1.289062,2,9.320312,6.113281,3.207031,1,True,-4.496094,p005,G_175
21,15.179688,16.468750,-1.289062,2,13.187500,10.468750,2.718750,1,True,-4.007812,p005,G_175
22,15.179688,16.468750,-1.289062,2,12.640625,8.890625,3.750000,1,True,-5.039062,p005,G_175
23,15.179688,16.468750,-1.289062,2,9.484375,6.042969,3.441406,1,True,-4.730469,p005,G_175
24,15.179688,16.468750,-1.289062,2,14.664062,9.656250,5.007812,1,True,-6.296875,p005,G_175
25,15.179688,16.468750,-1.289062,2,16.187500,9.570312,6.617188,1,True,-7.906250,p005,G_175
26,15.179688,16.468750,-1.289062,2,13.890625,8.945312,4.945312,1,True,-6.234375,p005,G_175
27,15.179688,16.468750,-1.289062,2,14.539062,11.320312,3.218750,1,True,-4.507812,p005,G_175
28,15.179688,16.468750,-1.289062,2,12.960938,9.617188,3.343750,1,True,-4.632812,p005,G_175
29,15.179688,16.468750,-1.289062,2,14.765625,13.226562,1.539062,1,True,-2.828125,p005,G_175
30,15.179688,16.468750,-1.289062,2,9.234375,5.601562,3.632812,1,True,-4.921875,p005,G_175
31,15.179688,16.468750,-1.289062,2,13.242188,8.992188,4.250000,1,True,-5.539062,p005,G_175
32,15.179688,16.468750,-1.289062,2,12.507812,8.281250,4.226562,1,True,-5.515625,p005,G_175
33,15.179688,16.468750,-1.289062,2,12.585938,9.101562,3.484375,1,True,-4.773438,p005,G_175
34,15.179688,16.468750,-1.289062,2,12.625000,10.179688,2.445312,1,True,-3.734375,p005,G_175
35,15.179688,16.468750,-1.289062,2,12.953125,10.226562,2.726562,1,True,-4.015625,p005,G_175
0,14.812500,15.523438,-0.710938,2,16.187500,13.726562,2.460938,1,True,-3.171875,p006,G_062
1,14.812500,15.523438,-0.710938,2,16.562500,13.468750,3.093750,1,True,-3.804688,p006,G_062
2,14.812500,15.523438,-0.710938,2,16.218750,13.132812,3.085938,1,True,-3.796875,p006,G_062
3,14.812500,15.523438,-0.710938,2,16.078125,13.000000,3.078125,1,True,-3.789062,p006,G_062
4,14.812500,15.523438,-0.710938,2,16.078125,13.023438,3.054688,1,True,-3.765625,p006,G_062
5,14.812500,15.523438,-0.710938,2,16.078125,13.085938,2.992188,1,True,-3.703125,p006,G_062
6,14.812500,15.523438,-0.710938,2,15.914062,13.460938,2.453125,1,True,-3.164062,p006,G_062
7,14.812500,15.523438,-0.710938,2,17.140625,14.484375,2.656250,1,True,-3.367188,p006,G_062
8,14.812500,15.523438,-0.710938,2,15.453125,13.742188,1.710938,1,True,-2.421875,p006,G_062
9,14.812500,15.523438,-0.710938,2,14.992188,13.734375,1.257812,1,True,-1.968750,p006,G_062
10,14.812500,15.523438,-0.710938,2,15.296875,13.960938,1.335938,1,True,-2.046875,p006,G_062
11,14.812500,15.523438,-0.710938,2,15.523438,13.609375,1.914062,1,True,-2.625000,p006,G_062
12,14.812500,15.523438,-0.710938,2,14.617188,12.773438,1.843750,1,True,-2.554688,p006,G_062
13,14.812500,15.523438,-0.710938,2,14.046875,12.734375,1.312500,1,True,-2.023438,p006,G_062
14,14.812500,15.523438,-0.710938,2,13.835938,13.687500,0.148438,1,True,-0.859375,p006,G_062
15,14.812500,15.523438,-0.710938,2,14.421875,14.132812,0.289062,1,True,-1.000000,p006,G_062
16,14.812500,15.523438,-0.710938,2,14.671875,13.757812,0.914062,1,True,-1.625000,p006,G_062
17,14.812500,15.523438,-0.710938,2,14.382812,14.367188,0.015625,1,True,-0.726562,p006,G_062
18,14.812500,15.523438,-0.710938,2,14.507812,15.039062,-0.531250,2,False,-0.179688,p006,G_062
19,14.812500,15.523438,-0.710938,2,14.101562,14.679688,-0.578125,2,False,-0.132812,p006,G_062
20,14.812500,15.523438,-0.710938,2,13.960938,14.218750,-0.257812,2,False,-0.453125,p006,G_062
21,14.812500,15.523438,-0.710938,2,13.765625,13.640625,0.125000,1,True,-0.835938,p006,G_062
22,14.812500,15.523438,-0.710938,2,15.117188,13.882812,1.234375,1,True,-1.945312,p006,G_062
23,14.812500,15.523438,-0.710938,2,14.953125,13.468750,1.484375,1,True,-2.195312,p006,G_062
24,14.812500,15.523438,-0.710938,2,14.859375,13.539062,1.320312,1,True,-2.031250,p006,G_062
25,14.812500,15.523438,-0.710938,2,14.523438,14.007812,0.515625,1,True,-1.226562,p006,G_062
26,14.812500,15.523438,-0.710938,2,14.617188,13.437500,1.179688,1,True,-1.890625,p006,G_062
27,14.812500,15.523438,-0.710938,2,14.804688,13.968750,0.835938,1,True,-1.546875,p006,G_062
28,14.812500,15.523438,-0.710938,2,14.851562,14.625000,0.226562,1,True,-0.937500,p006,G_062
29,14.812500,15.523438,-0.710938,2,14.382812,14.593750,-0.210938,2,False,-0.500000,p006,G_062
30,14.812500,15.523438,-0.710938,2,13.328125,13.515625,-0.187500,2,False,-0.523438,p006,G_062
31,14.812500,15.523438,-0.710938,2,15.273438,16.500000,-1.226562,2,False,0.515625,p006,G_062
32,14.812500,15.523438,-0.710938,2,15.726562,16.375000,-0.648438,2,False,-0.062500,p006,G_062
33,14.812500,15.523438,-0.710938,2,15.898438,16.343750,-0.445312,2,False,-0.265625,p006,G_062
34,14.812500,15.523438,-0.710938,2,15.906250,16.359375,-0.453125,2,False,-0.257812,p006,G_062
35,14.812500,15.523438,-0.710938,2,15.906250,16.296875,-0.390625,2,False,-0.320312,p006,G_062
0,13.250000,20.421875,-7.171875,2,11.523438,16.343750,-4.820312,2,False,-2.351562,p007,G_295
1,13.250000,20.421875,-7.171875,2,11.343750,16.250000,-4.906250,2,False,-2.265625,p007,G_295
2,13.250000,20.421875,-7.171875,2,11.351562,16.250000,-4.898438,2,False,-2.273438,p007,G_295
3,13.250000,20.421875,-7.171875,2,11.445312,16.375000,-4.929688,2,False,-2.242188,p007,G_295
4,13.250000,20.421875,-7.171875,2,11.312500,16.265625,-4.953125,2,False,-2.218750,p007,G_295
5,13.250000,20.421875,-7.171875,2,10.898438,16.015625,-5.117188,2,False,-2.054688,p007,G_295
6,13.250000,20.421875,-7.171875,2,12.226562,16.687500,-4.460938,2,False,-2.710938,p007,G_295
7,13.250000,20.421875,-7.171875,2,14.351562,15.945312,-1.593750,2,False,-5.578125,p007,G_295
8,13.250000,20.421875,-7.171875,2,13.351562,14.226562,-0.875000,2,False,-6.296875,p007,G_295
9,13.250000,20.421875,-7.171875,2,13.796875,14.570312,-0.773438,2,False,-6.398438,p007,G_295
10,13.250000,20.421875,-7.171875,2,13.390625,14.976562,-1.585938,2,False,-5.585938,p007,G_295
11,13.250000,20.421875,-7.171875,2,13.843750,14.750000,-0.906250,2,False,-6.265625,p007,G_295
12,13.250000,20.421875,-7.171875,2,12.257812,13.234375,-0.976562,2,False,-6.195312,p007,G_295
13,13.250000,20.421875,-7.171875,2,11.804688,12.375000,-0.570312,2,False,-6.601562,p007,G_295
14,13.250000,20.421875,-7.171875,2,11.875000,13.007812,-1.132812,2,False,-6.039062,p007,G_295
15,13.250000,20.421875,-7.171875,2,12.890625,13.781250,-0.890625,2,False,-6.281250,p007,G_295
16,13.250000,20.421875,-7.171875,2,13.250000,14.351562,-1.101562,2,False,-6.070312,p007,G_295
17,13.250000,20.421875,-7.171875,2,12.796875,13.617188,-0.820312,2,False,-6.351562,p007,G_295
18,13.250000,20.421875,-7.171875,2,13.421875,14.210938,-0.789062,2,False,-6.382812,p007,G_295
19,13.250000,20.421875,-7.171875,2,13.851562,14.671875,-0.820312,2,False,-6.351562,p007,G_295
20,13.250000,20.421875,-7.171875,2,14.054688,15.140625,-1.085938,2,False,-6.085938,p007,G_295
21,13.250000,20.421875,-7.171875,2,14.421875,15.562500,-1.140625,2,False,-6.031250,p007,G_295
22,13.250000,20.421875,-7.171875,2,13.640625,15.382812,-1.742188,2,False,-5.429688,p007,G_295
23,13.250000,20.421875,-7.171875,2,13.617188,15.367188,-1.750000,2,False,-5.421875,p007,G_295
24,13.250000,20.421875,-7.171875,2,14.007812,14.890625,-0.882812,2,False,-6.289062,p007,G_295
25,13.250000,20.421875,-7.171875,2,13.953125,14.742188,-0.789062,2,False,-6.382812,p007,G_295
26,13.250000,20.421875,-7.171875,2,14.085938,14.750000,-0.664062,2,False,-6.507812,p007,G_295
27,13.250000,20.421875,-7.171875,2,14.335938,15.078125,-0.742188,2,False,-6.429688,p007,G_295
28,13.250000,20.421875,-7.171875,2,15.101562,15.375000,-0.273438,2,False,-6.898438,p007,G_295
29,13.250000,20.421875,-7.171875,2,15.187500,15.406250,-0.218750,2,False,-6.953125,p007,G_295
30,13.250000,20.421875,-7.171875,2,14.968750,14.804688,0.164062,1,True,-7.335938,p007,G_295
31,13.250000,20.421875,-7.171875,2,16.046875,13.851562,2.195312,1,True,-9.367188,p007,G_295
32,13.250000,20.421875,-7.171875,2,16.125000,14.070312,2.054688,1,True,-9.226562,p007,G_295
33,13.250000,20.421875,-7.171875,2,16.328125,14.164062,2.164062,1,True,-9.335938,p007,G_295
34,13.250000,20.421875,-7.171875,2,16.562500,14.484375,2.078125,1,True,-9.250000,p007,G_295
35,13.250000,20.421875,-7.171875,2,16.625000,14.492188,2.132812,1,True,-9.304688,p007,G_295
0,18.000000,19.953125,-1.953125,2,17.375000,13.507812,3.867188,1,True,-5.820312,p008,G_210
1,18.000000,19.953125,-1.953125,2,16.750000,15.476562,1.273438,1,True,-3.226562,p008,G_210
2,18.000000,19.953125,-1.953125,2,15.195312,12.117188,3.078125,1,True,-5.031250,p008,G_210
3,18.000000,19.953125,-1.953125,2,16.156250,14.992188,1.164062,1,True,-3.117188,p008,G_210
4,18.000000,19.953125,-1.953125,2,12.773438,14.796875,-2.023438,2,False,0.070312,p008,G_210
5,18.000000,19.953125,-1.953125,2,15.242188,19.968750,-4.726562,2,False,2.773438,p008,G_210
6,18.000000,19.953125,-1.953125,2,14.359375,18.625000,-4.265625,2,False,2.312500,p008,G_210
7,18.000000,19.953125,-1.953125,2,14.109375,17.187500,-3.078125,2,False,1.125000,p008,G_210
8,18.000000,19.953125,-1.953125,2,13.968750,15.757812,-1.789062,2,False,-0.164062,p008,G_210
9,18.000000,19.953125,-1.953125,2,15.117188,14.015625,1.101562,1,True,-3.054688,p008,G_210
10,18.000000,19.953125,-1.953125,2,16.250000,15.421875,0.828125,1,True,-2.781250,p008,G_210
11,18.000000,19.953125,-1.953125,2,16.000000,13.898438,2.101562,1,True,-4.054688,p008,G_210
