Layer,Logit_1_Original,Logit_2_Original,Diff_Original,Choice_Original,Logit_1_Patched,Logit_2_Patched,Diff_Patched,Choice_Patched,Choice_Flipped,Causal_Score,prompt_id,original_id
23,16.781250,17.375000,-0.593750,2,14.671875,11.445312,3.226562,1,True,-3.820312,p001,G_058
24,16.781250,17.375000,-0.593750,2,14.765625,11.437500,3.328125,1,True,-3.921875,p001,G_058
25,16.781250,17.375000,-0.593750,2,14.835938,11.335938,3.500000,1,True,-4.093750,p001,G_058
26,16.781250,17.375000,-0.593750,2,14.914062,11.476562,3.437500,1,True,-4.031250,p001,G_058
27,16.781250,17.375000,-0.593750,2,14.781250,11.320312,3.460938,1,True,-4.054688,p001,G_058
28,16.781250,17.375000,-0.593750,2,14.617188,10.992188,3.625000,1,True,-4.218750,p001,G_058
29,16.781250,17.375000,-0.593750,2,14.656250,11.007812,3.648438,1,True,-4.242188,p001,G_058
30,16.781250,17.375000,-0.593750,2,14.843750,10.921875,3.921875,1,True,-4.515625,p001,G_058
31,16.781250,17.375000,-0.593750,2,14.796875,10.726562,4.070312,1,True,-4.664062,p001,G_058
0,17.515625,16.546875,0.968750,1,12.953125,12.382812,0.570312,1,False,0.398438,p002,G_112
1,17.515625,16.546875,0.968750,1,13.015625,12.398438,0.617188,1,False,0.351562,p002,G_112
2,17.515625,16.546875,0.968750,1,13.054688,12.445312,0.609375,1,False,0.359375,p002,G_112
3,17.515625,16.546875,0.968750,1,13.039062,12.445312,0.593750,1,False,0.375000,p002,G_112
4,17.515625,16.546875,0.968750,1,13.031250,12.414062,0.617188,1,False,0.351562,p002,G_112
5,17.515625,16.546875,0.968750,1,13.109375,12.437500,0.671875,1,False,0.296875,p002,G_112
6,17.515625,16.546875,0.968750,1,13.218750,12.453125,0.765625,1,False,0.203125,p002,G_112
7,17.515625,16.546875,0.968750,1,13.257812,12.601562,0.656250,1,False,0.312500,p002,G_112
8,17.515625,16.546875,0.968750,1,13.195312,12.593750,0.601562,1,False,0.367188,p002,G_112
9,17.515625,16.546875,0.968750,1,13.804688,12.687500,1.117188,1,False,-0.148438,p002,G_112
10,17.515625,16.546875,0.968750,1,13.367188,12.531250,0.835938,1,False,0.132812,p002,G_112
11,17.515625,16.546875,0.968750,1,13.101562,12.390625,0.710938,1,False,0.257812,p002,G_112
12,17.515625,16.546875,0.968750,1,13.773438,12.328125,1.445312,1,False,-0.476562,p002,G_112
13,17.515625,16.546875,0.968750,1,13.429688,12.250000,1.179688,1,False,-0.210938,p002,G_112
14,17.515625,16.546875,0.968750,1,13.734375,12.328125,1.406250,1,False,-0.437500,p002,G_112
15,17.515625,16.546875,0.968750,1,14.203125,12.523438,1.679688,1,False,-0.710938,p002,G_112
16,17.515625,16.546875,0.968750,1,14.406250,12.859375,1.546875,1,False,-0.578125,p002,G_112
17,17.515625,16.546875,0.968750,1,14.773438,12.898438,1.875000,1,False,-0.906250,p002,G_112
18,17.515625,16.546875,0.968750,1,14.468750,13.070312,1.398438,1,False,-0.429688,p002,G_112
19,17.515625,16.546875,0.968750,1,14.960938,13.226562,1.734375,1,False,-0.765625,p002,G_112
20,17.515625,16.546875,0.968750,1,14.890625,13.343750,1.546875,1,False,-0.578125,p002,G_112
21,17.515625,16.546875,0.968750,1,14.351562,12.875000,1.476562,1,False,-0.507812,p002,G_112
22,17.515625,16.546875,0.968750,1,14.281250,12.593750,1.687500,1,False,-0.718750,p002,G_112
23,17.515625,16.546875,0.968750,1,13.757812,11.968750,1.789062,1,False,-0.820312,p002,G_112
24,17.515625,16.546875,0.968750,1,13.875000,11.937500,1.937500,1,False,-0.968750,p002,G_112
25,17.515625,16.546875,0.968750,1,14.359375,12.140625,2.218750,1,False,-1.250000,p002,G_112
26,17.515625,16.546875,0.968750,1,14.523438,12.265625,2.257812,1,False,-1.289062,p002,G_112
27,17.515625,16.546875,0.968750,1,13.609375,11.609375,2.000000,1,False,-1.031250,p002,G_112
28,17.515625,16.546875,0.968750,1,14.367188,11.921875,2.445312,1,False,-1.476562,p002,G_112
29,17.515625,16.546875,0.968750,1,14.359375,12.257812,2.101562,1,False,-1.132812,p002,G_112
30,17.515625,16.546875,0.968750,1,15.156250,12.406250,2.750000,1,False,-1.781250,p002,G_112
31,17.515625,16.546875,0.968750,1,14.609375,11.648438,2.960938,1,False,-1.992188,p002,G_112
0,16.593750,16.390625,0.203125,1,11.734375,12.039062,-0.304688,2,True,0.507812,p003,G_030
1,16.593750,16.390625,0.203125,1,12.578125,12.687500,-0.109375,2,True,0.312500,p003,G_030
2,16.593750,16.390625,0.203125,1,12.093750,12.312500,-0.218750,2,True,0.421875,p003,G_030
3,16.593750,16.390625,0.203125,1,12.210938,12.476562,-0.265625,2,True,0.468750,p003,G_030
4,16.593750,16.390625,0.203125,1,12.093750,12.375000,-0.281250,2,True,0.484375,p003,G_030
5,16.593750,16.390625,0.203125,1,11.835938,12.328125,-0.492188,2,True,0.695312,p003,G_030
6,16.593750,16.390625,0.203125,1,11.773438,12.250000,-0.476562,2,True,0.679688,p003,G_030
7,16.593750,16.390625,0.203125,1,11.687500,12.070312,-0.382812,2,True,0.585938,p003,G_030
8,16.593750,16.390625,0.203125,1,11.710938,12.234375,-0.523438,2,True,0.726562,p003,G_030
9,16.593750,16.390625,0.203125,1,11.828125,12.109375,-0.281250,2,True,0.484375,p003,G_030
10,16.593750,16.390625,0.203125,1,11.742188,12.031250,-0.289062,2,True,0.492188,p003,G_030
11,16.593750,16.390625,0.203125,1,11.578125,11.718750,-0.140625,2,True,0.343750,p003,G_030
12,16.593750,16.390625,0.203125,1,11.648438,11.320312,0.328125,1,False,-0.125000,p003,G_030
13,16.593750,16.390625,0.203125,1,11.804688,11.351562,0.453125,1,False,-0.250000,p003,G_030
14,16.593750,16.390625,0.203125,1,12.117188,11.375000,0.742188,1,False,-0.539062,p003,G_030
15,16.593750,16.390625,0.203125,1,12.210938,11.351562,0.859375,1,False,-0.656250,p003,G_030
16,16.593750,16.390625,0.203125,1,12.484375,11.539062,0.945312,1,False,-0.742188,p003,G_030
17,16.593750,16.390625,0.203125,1,12.710938,11.578125,1.132812,1,False,-0.929688,p003,G_030
18,16.593750,16.390625,0.203125,1,12.765625,11.398438,1.367188,1,False,-1.164062,p003,G_030
19,16.593750,16.390625,0.203125,1,12.781250,11.539062,1.242188,1,False,-1.039062,p003,G_030
20,16.593750,16.390625,0.203125,1,12.882812,11.164062,1.718750,1,False,-1.515625,p003,G_030
21,16.593750,16.390625,0.203125,1,13.039062,11.203125,1.835938,1,False,-1.632812,p003,G_030
22,16.593750,16.390625,0.203125,1,13.320312,11.343750,1.976562,1,False,-1.773438,p003,G_030
23,16.593750,16.390625,0.203125,1,13.304688,11.382812,1.921875,1,False,-1.718750,p003,G_030
24,16.593750,16.390625,0.203125,1,13.406250,11.343750,2.062500,1,False,-1.859375,p003,G_030
25,16.593750,16.390625,0.203125,1,13.710938,11.515625,2.195312,1,False,-1.992188,p003,G_030
26,16.593750,16.390625,0.203125,1,13.781250,11.500000,2.281250,1,False,-2.078125,p003,G_030
27,16.593750,16.390625,0.203125,1,14.437500,11.992188,2.445312,1,False,-2.242188,p003,G_030
28,16.593750,16.390625,0.203125,1,14.765625,12.132812,2.632812,1,False,-2.429688,p003,G_030
29,16.593750,16.390625,0.203125,1,14.679688,12.125000,2.554688,1,False,-2.351562,p003,G_030
30,16.593750,16.390625,0.203125,1,15.117188,12.882812,2.234375,1,False,-2.031250,p003,G_030
31,16.593750,16.390625,0.203125,1,14.796875,12.593750,2.203125,1,False,-2.000000,p003,G_030
0,16.125000,16.281250,-0.156250,2,14.429688,12.398438,2.031250,1,True,-2.187500,p004,H_093
1,16.125000,16.281250,-0.156250,2,14.406250,12.406250,2.000000,1,True,-2.156250,p004,H_093
2,16.125000,16.281250,-0.156250,2,14.453125,12.625000,1.828125,1,True,-1.984375,p004,H_093
3,16.125000,16.281250,-0.156250,2,14.648438,12.523438,2.125000,1,True,-2.281250,p004,H_093
4,16.125000,16.281250,-0.156250,2,14.710938,12.617188,2.093750,1,True,-2.250000,p004,H_093
5,16.125000,16.281250,-0.156250,2,14.671875,12.414062,2.257812,1,True,-2.414062,p004,H_093
6,16.125000,16.281250,-0.156250,2,14.562500,12.281250,2.281250,1,True,-2.437500,p004,H_093
7,16.125000,16.281250,-0.156250,2,14.507812,12.039062,2.468750,1,True,-2.625000,p004,H_093
8,16.125000,16.281250,-0.156250,2,14.468750,12.078125,2.390625,1,True,-2.546875,p004,H_093
9,16.125000,16.281250,-0.156250,2,14.781250,11.906250,2.875000,1,True,-3.031250,p004,H_093
10,16.125000,16.281250,-0.156250,2,14.734375,12.156250,2.578125,1,True,-2.734375,p004,H_093
11,16.125000,16.281250,-0.156250,2,14.734375,12.406250,2.328125,1,True,-2.484375,p004,H_093
12,16.125000,16.281250,-0.156250,2,14.859375,12.054688,2.804688,1,True,-2.960938,p004,H_093
13,16.125000,16.281250,-0.156250,2,14.578125,11.781250,2.796875,1,True,-2.953125,p004,H_093
14,16.125000,16.281250,-0.156250,2,14.953125,11.718750,3.234375,1,True,-3.390625,p004,H_093
15,16.125000,16.281250,-0.156250,2,15.484375,11.781250,3.703125,1,True,-3.859375,p004,H_093
16,16.125000,16.281250,-0.156250,2,15.554688,11.742188,3.812500,1,True,-3.968750,p004,H_093
17,16.125000,16.281250,-0.156250,2,15.585938,11.492188,4.093750,1,True,-4.250000,p004,H_093
18,16.125000,16.281250,-0.156250,2,15.546875,11.437500,4.109375,1,True,-4.265625,p004,H_093
19,16.125000,16.281250,-0.156250,2,15.664062,11.437500,4.226562,1,True,-4.382812,p004,H_093
20,16.125000,16.281250,-0.156250,2,15.578125,10.929688,4.648438,1,True,-4.804688,p004,H_093
21,16.125000,16.281250,-0.156250,2,15.695312,10.968750,4.726562,1,True,-4.882812,p004,H_093
22,16.125000,16.281250,-0.156250,2,15.632812,10.945312,4.687500,1,True,-4.843750,p004,H_093
23,16.125000,16.281250,-0.156250,2,15.523438,10.960938,4.562500,1,True,-4.718750,p004,H_093
24,16.125000,16.281250,-0.156250,2,15.640625,11.039062,4.601562,1,True,-4.757812,p004,H_093
25,16.125000,16.281250,-0.156250,2,16.046875,11.148438,4.898438,1,True,-5.054688,p004,H_093
26,16.125000,16.281250,-0.156250,2,16.062500,11.179688,4.882812,1,True,-5.039062,p004,H_093
27,16.125000,16.281250,-0.156250,2,16.375000,11.570312,4.804688,1,True,-4.960938,p004,H_093
28,16.125000,16.281250,-0.156250,2,16.609375,12.109375,4.500000,1,True,-4.656250,p004,H_093
29,16.125000,16.281250,-0.156250,2,16.468750,12.046875,4.421875,1,True,-4.578125,p004,H_093
30,16.125000,16.281250,-0.156250,2,16.562500,12.531250,4.031250,1,True,-4.187500,p004,H_093
31,16.125000,16.281250,-0.156250,2,16.078125,12.171875,3.906250,1,True,-4.062500,p004,H_093
0,16.734375,16.843750,-0.109375,2,13.562500,12.351562,1.210938,1,True,-1.320312,p005,G_175
1,16.734375,16.843750,-0.109375,2,13.656250,12.414062,1.242188,1,True,-1.351562,p005,G_175
2,16.734375,16.843750,-0.109375,2,13.390625,12.445312,0.945312,1,True,-1.054688,p005,G_175
3,16.734375,16.843750,-0.109375,2,13.156250,12.453125,0.703125,1,True,-0.812500,p005,G_175
4,16.734375,16.843750,-0.109375,2,13.039062,12.476562,0.562500,1,True,-0.671875,p005,G_175
5,16.734375,16.843750,-0.109375,2,12.968750,12.453125,0.515625,1,True,-0.625000,p005,G_175
6,16.734375,16.843750,-0.109375,2,12.859375,12.429688,0.429688,1,True,-0.539062,p005,G_175
7,16.734375,16.843750,-0.109375,2,13.023438,12.492188,0.531250,1,True,-0.640625,p005,G_175
8,16.734375,16.843750,-0.109375,2,12.984375,12.687500,0.296875,1,True,-0.406250,p005,G_175
9,16.734375,16.843750,-0.109375,2,13.132812,12.609375,0.523438,1,True,-0.632812,p005,G_175
10,16.734375,16.843750,-0.109375,2,12.960938,12.148438,0.812500,1,True,-0.921875,p005,G_175
11,16.734375,16.843750,-0.109375,2,12.718750,11.968750,0.750000,1,True,-0.859375,p005,G_175
12,16.734375,16.843750,-0.109375,2,12.460938,11.890625,0.570312,1,True,-0.679688,p005,G_175
13,16.734375,16.843750,-0.109375,2,12.335938,11.992188,0.343750,1,True,-0.453125,p005,G_175
14,16.734375,16.843750,-0.109375,2,12.328125,11.812500,0.515625,1,True,-0.625000,p005,G_175
15,16.734375,16.843750,-0.109375,2,12.125000,11.742188,0.382812,1,True,-0.492188,p005,G_175
16,16.734375,16.843750,-0.109375,2,12.390625,12.000000,0.390625,1,True,-0.500000,p005,G_175
17,16.734375,16.843750,-0.109375,2,12.484375,12.125000,0.359375,1,True,-0.468750,p005,G_175
18,16.734375,16.843750,-0.109375,2,12.476562,11.835938,0.640625,1,True,-0.750000,p005,G_175
19,16.734375,16.843750,-0.109375,2,12.460938,11.796875,0.664062,1,True,-0.773438,p005,G_175
20,16.734375,16.843750,-0.109375,2,12.382812,11.640625,0.742188,1,True,-0.851562,p005,G_175
21,16.734375,16.843750,-0.109375,2,12.375000,11.601562,0.773438,1,True,-0.882812,p005,G_175
22,16.734375,16.843750,-0.109375,2,12.625000,11.585938,1.039062,1,True,-1.148438,p005,G_175
23,16.734375,16.843750,-0.109375,2,12.640625,11.617188,1.023438,1,True,-1.132812,p005,G_175
24,16.734375,16.843750,-0.109375,2,12.648438,11.546875,1.101562,1,True,-1.210938,p005,G_175
25,16.734375,16.843750,-0.109375,2,12.507812,11.304688,1.203125,1,True,-1.312500,p005,G_175
26,16.734375,16.843750,-0.109375,2,12.335938,11.156250,1.179688,1,True,-1.289062,p005,G_175
27,16.734375,16.843750,-0.109375,2,12.437500,11.187500,1.250000,1,True,-1.359375,p005,G_175
28,16.734375,16.843750,-0.109375,2,12.367188,11.023438,1.343750,1,True,-1.453125,p005,G_175
29,16.734375,16.843750,-0.109375,2,12.054688,10.734375,1.320312,1,True,-1.429688,p005,G_175
30,16.734375,16.843750,-0.109375,2,12.554688,11.367188,1.187500,1,True,-1.296875,p005,G_175
31,16.734375,16.843750,-0.109375,2,12.820312,11.507812,1.312500,1,True,-1.421875,p005,G_175
0,16.468750,16.234375,0.234375,1,13.000000,12.718750,0.281250,1,False,-0.046875,p006,G_062
1,16.468750,16.234375,0.234375,1,13.960938,13.296875,0.664062,1,False,-0.429688,p006,G_062
2,16.468750,16.234375,0.234375,1,13.007812,13.070312,-0.062500,2,True,0.296875,p006,G_062
3,16.468750,16.234375,0.234375,1,13.210938,13.054688,0.156250,1,False,0.078125,p006,G_062
4,16.468750,16.234375,0.234375,1,13.132812,12.945312,0.187500,1,False,0.046875,p006,G_062
5,16.468750,16.234375,0.234375,1,12.929688,12.867188,0.062500,1,False,0.171875,p006,G_062
6,16.468750,16.234375,0.234375,1,12.664062,12.710938,-0.046875,2,True,0.281250,p006,G_062
7,16.468750,16.234375,0.234375,1,12.734375,12.750000,-0.015625,2,True,0.250000,p006,G_062
8,16.468750,16.234375,0.234375,1,12.039062,12.578125,-0.539062,2,True,0.773438,p006,G_062
9,16.468750,16.234375,0.234375,1,12.390625,12.679688,-0.289062,2,True,0.523438,p006,G_062
10,16.468750,16.234375,0.234375,1,12.242188,12.562500,-0.320312,2,True,0.554688,p006,G_062
11,16.468750,16.234375,0.234375,1,12.328125,12.546875,-0.218750,2,True,0.453125,p006,G_062
12,16.468750,16.234375,0.234375,1,12.734375,12.250000,0.484375,1,False,-0.250000,p006,G_062
13,16.468750,16.234375,0.234375,1,12.726562,12.421875,0.304688,1,False,-0.070312,p006,G_062
14,16.468750,16.234375,0.234375,1,12.960938,12.031250,0.929688,1,False,-0.695312,p006,G_062
15,16.468750,16.234375,0.234375,1,12.546875,11.828125,0.718750,1,False,-0.484375,p006,G_062
16,16.468750,16.234375,0.234375,1,12.921875,11.710938,1.210938,1,False,-0.976562,p006,G_062
17,16.468750,16.234375,0.234375,1,13.109375,12.039062,1.070312,1,False,-0.835938,p006,G_062
18,16.468750,16.234375,0.234375,1,13.359375,12.046875,1.312500,1,False,-1.078125,p006,G_062
19,16.468750,16.234375,0.234375,1,13.078125,11.937500,1.140625,1,False,-0.906250,p006,G_062
20,16.468750,16.234375,0.234375,1,13.132812,11.734375,1.398438,1,False,-1.164062,p006,G_062
21,16.468750,16.234375,0.234375,1,13.117188,11.484375,1.632812,1,False,-1.398438,p006,G_062
22,16.468750,16.234375,0.234375,1,13.515625,11.476562,2.039062,1,False,-1.804688,p006,G_062
23,16.468750,16.234375,0.234375,1,13.554688,11.492188,2.062500,1,False,-1.828125,p006,G_062
24,16.468750,16.234375,0.234375,1,13.718750,11.484375,2.234375,1,False,-2.000000,p006,G_062
25,16.468750,16.234375,0.234375,1,13.796875,11.601562,2.195312,1,False,-1.960938,p006,G_062
26,16.468750,16.234375,0.234375,1,13.679688,11.500000,2.179688,1,False,-1.945312,p006,G_062
27,16.468750,16.234375,0.234375,1,13.656250,11.507812,2.148438,1,False,-1.914062,p006,G_062
28,16.468750,16.234375,0.234375,1,13.875000,11.531250,2.343750,1,False,-2.109375,p006,G_062
29,16.468750,16.234375,0.234375,1,13.921875,11.515625,2.406250,1,False,-2.171875,p006,G_062
30,16.468750,16.234375,0.234375,1,14.648438,11.507812,3.140625,1,False,-2.906250,p006,G_062
31,16.468750,16.234375,0.234375,1,14.507812,11.289062,3.218750,1,False,-2.984375,p006,G_062
0,17.109375,15.804688,1.304688,1,16.125000,12.570312,3.554688,1,False,-2.250000,p007,G_295
1,17.109375,15.804688,1.304688,1,16.125000,12.554688,3.570312,1,False,-2.265625,p007,G_295
2,17.109375,15.804688,1.304688,1,16.109375,12.625000,3.484375,1,False,-2.179688,p007,G_295
3,17.109375,15.804688,1.304688,1,16.062500,12.742188,3.320312,1,False,-2.015625,p007,G_295
4,17.109375,15.804688,1.304688,1,16.078125,12.773438,3.304688,1,False,-2.000000,p007,G_295
5,17.109375,15.804688,1.304688,1,16.109375,12.875000,3.234375,1,False,-1.929688,p007,G_295
6,17.109375,15.804688,1.304688,1,16.187500,13.000000,3.187500,1,False,-1.882812,p007,G_295
7,17.109375,15.804688,1.304688,1,16.281250,13.117188,3.164062,1,False,-1.859375,p007,G_295
8,17.109375,15.804688,1.304688,1,16.296875,12.984375,3.312500,1,False,-2.007812,p007,G_295
9,17.109375,15.804688,1.304688,1,16.062500,13.085938,2.976562,1,False,-1.671875,p007,G_295
10,17.109375,15.804688,1.304688,1,16.109375,13.078125,3.031250,1,False,-1.726562,p007,G_295
11,17.109375,15.804688,1.304688,1,16.156250,13.015625,3.140625,1,False,-1.835938,p007,G_295
12,17.109375,15.804688,1.304688,1,16.296875,13.242188,3.054688,1,False,-1.750000,p007,G_295
13,17.109375,15.804688,1.304688,1,16.156250,13.210938,2.945312,1,False,-1.640625,p007,G_295
14,17.109375,15.804688,1.304688,1,15.828125,13.242188,2.585938,1,False,-1.281250,p007,G_295
15,17.109375,15.804688,1.304688,1,15.539062,12.914062,2.625000,1,False,-1.320312,p007,G_295
16,17.109375,15.804688,1.304688,1,15.179688,12.250000,2.929688,1,False,-1.625000,p007,G_295
17,17.109375,15.804688,1.304688,1,15.328125,12.421875,2.906250,1,False,-1.601562,p007,G_295
18,17.109375,15.804688,1.304688,1,15.312500,12.429688,2.882812,1,False,-1.578125,p007,G_295
19,17.109375,15.804688,1.304688,1,15.359375,12.507812,2.851562,1,False,-1.546875,p007,G_295
20,17.109375,15.804688,1.304688,1,15.414062,12.742188,2.671875,1,False,-1.367188,p007,G_295
21,17.109375,15.804688,1.304688,1,15.406250,12.734375,2.671875,1,False,-1.367188,p007,G_295
22,17.109375,15.804688,1.304688,1,15.492188,12.835938,2.656250,1,False,-1.351562,p007,G_295
23,17.109375,15.804688,1.304688,1,15.523438,12.820312,2.703125,1,False,-1.398438,p007,G_295
24,17.109375,15.804688,1.304688,1,15.546875,12.781250,2.765625,1,False,-1.460938,p007,G_295
25,17.109375,15.804688,1.304688,1,15.242188,12.640625,2.601562,1,False,-1.296875,p007,G_295
26,17.109375,15.804688,1.304688,1,15.031250,12.382812,2.648438,1,False,-1.343750,p007,G_295
27,17.109375,15.804688,1.304688,1,14.945312,12.351562,2.593750,1,False,-1.289062,p007,G_295
28,17.109375,15.804688,1.304688,1,14.914062,12.226562,2.687500,1,False,-1.382812,p007,G_295
29,17.109375,15.804688,1.304688,1,14.906250,12.281250,2.625000,1,False,-1.320312,p007,G_295
30,17.109375,15.804688,1.304688,1,15.265625,11.937500,3.328125,1,False,-2.023438,p007,G_295
31,17.109375,15.804688,1.304688,1,14.984375,11.664062,3.320312,1,False,-2.015625,p007,G_295
0,16.875000,15.710938,1.164062,1,15.421875,11.507812,3.914062,1,False,-2.750000,p008,G_210
1,16.875000,15.710938,1.164062,1,15.976562,11.804688,4.171875,1,False,-3.007812,p008,G_210
2,16.875000,15.710938,1.164062,1,15.781250,11.843750,3.937500,1,False,-2.773438,p008,G_210
3,16.875000,15.710938,1.164062,1,15.273438,11.554688,3.718750,1,False,-2.554688,p008,G_210
4,16.875000,15.710938,1.164062,1,15.304688,11.531250,3.773438,1,False,-2.609375,p008,G_210
5,16.875000,15.710938,1.164062,1,15.335938,11.484375,3.851562,1,False,-2.687500,p008,G_210
6,16.875000,15.710938,1.164062,1,15.484375,11.625000,3.859375,1,False,-2.695312,p008,G_210
7,16.875000,15.710938,1.164062,1,16.343750,12.101562,4.242188,1,False,-3.078125,p008,G_210
8,16.875000,15.710938,1.164062,1,16.109375,12.054688,4.054688,1,False,-2.890625,p008,G_210
9,16.875000,15.710938,1.164062,1,16.187500,12.281250,3.906250,1,False,-2.742188,p008,G_210
10,16.875000,15.710938,1.164062,1,15.867188,11.828125,4.039062,1,False,-2.875000,p008,G_210
11,16.875000,15.710938,1.164062,1,15.609375,11.750000,3.859375,1,False,-2.695312,p008,G_210
12,16.875000,15.710938,1.164062,1,15.343750,11.671875,3.671875,1,False,-2.507812,p008,G_210
13,16.875000,15.710938,1.164062,1,15.226562,11.523438,3.703125,1,False,-2.539062,p008,G_210
14,16.875000,15.710938,1.164062,1,15.414062,12.117188,3.296875,1,False,-2.132812,p008,G_210
15,16.875000,15.710938,1.164062,1,15.750000,12.273438,3.476562,1,False,-2.312500,p008,G_210
16,16.875000,15.710938,1.164062,1,15.468750,12.750000,2.718750,1,False,-1.554688,p008,G_210
17,16.875000,15.710938,1.164062,1,15.312500,12.226562,3.085938,1,False,-1.921875,p008,G_210
18,16.875000,15.710938,1.164062,1,15.179688,12.093750,3.085938,1,False,-1.921875,p008,G_210
19,16.875000,15.710938,1.164062,1,15.031250,12.078125,2.953125,1,False,-1.789062,p008,G_210
20,16.875000,15.710938,1.164062,1,14.890625,11.703125,3.187500,1,False,-2.023438,p008,G_210
21,16.875000,15.710938,1.164062,1,14.750000,11.796875,2.953125,1,False,-1.789062,p008,G_210
22,16.875000,15.710938,1.164062,1,14.726562,11.843750,2.882812,1,False,-1.718750,p008,G_210
23,16.875000,15.710938,1.164062,1,14.664062,11.679688,2.984375,1,False,-1.820312,p008,G_210
24,16.875000,15.710938,1.164062,1,14.625000,11.664062,2.960938,1,False,-1.796875,p008,G_210
25,16.875000,15.710938,1.164062,1,14.578125,11.570312,3.007812,1,False,-1.843750,p008,G_210
26,16.875000,15.710938,1.164062,1,14.492188,11.476562,3.015625,1,False,-1.851562,p008,G_210
27,16.875000,15.710938,1.164062,1,14.625000,11.664062,2.960938,1,False,-1.796875,p008,G_210
28,16.875000,15.710938,1.164062,1,14.140625,11.750000,2.390625,1,False,-1.226562,p008,G_210
29,16.875000,15.710938,1.164062,1,13.890625,11.406250,2.484375,1,False,-1.320312,p008,G_210
30,16.875000,15.710938,1.164062,1,13.890625,12.242188,1.648438,1,False,-0.484375,p008,G_210
31,16.875000,15.710938,1.164062,1,14.039062,12.476562,1.562500,1,False,-0.398438,p008,G_210
0,16.671875,16.906250,-0.234375,2,15.554688,14.078125,1.476562,1,True,-1.710938,p009,G_564
1,16.671875,16.906250,-0.234375,2,15.812500,14.593750,1.218750,1,True,-1.453125,p009,G_564
2,16.671875,16.906250,-0.234375,2,15.273438,14.296875,0.976562,1,True,-1.210938,p009,G_564
3,16.671875,16.906250,-0.234375,2,15.429688,14.367188,1.062500,1,True,-1.296875,p009,G_564
4,16.671875,16.906250,-0.234375,2,15.546875,14.390625,1.156250,1,True,-1.390625,p009,G_564
5,16.671875,16.906250,-0.234375,2,15.828125,14.054688,1.773438,1,True,-2.007812,p009,G_564
6,16.671875,16.906250,-0.234375,2,15.625000,14.054688,1.570312,1,True,-1.804688,p009,G_564
7,16.671875,16.906250,-0.234375,2,15.507812,13.796875,1.710938,1,True,-1.945312,p009,G_564
8,16.671875,16.906250,-0.234375,2,15.226562,13.734375,1.492188,1,True,-1.726562,p009,G_564
9,16.671875,16.906250,-0.234375,2,15.242188,13.554688,1.687500,1,True,-1.921875,p009,G_564
10,16.671875,16.906250,-0.234375,2,15.375000,13.718750,1.656250,1,True,-1.890625,p009,G_564
11,16.671875,16.906250,-0.234375,2,15.304688,13.718750,1.585938,1,True,-1.820312,p009,G_564
